model,phase,domain,case_id,written_sign,final_lead,passes_filter,peak_layer,n_layers,rel_depth,late
Mistral-Small-24B,heldout,det_error,NC_4x4_det_1391,-,7.3750,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_error,NC_4x4_det_1308,-,-2.7500,0,0,40,0.000000,0
Mistral-Small-24B,heldout,det_error,NC_4x4_det_485,+,3.1250,1,37,40,0.948718,1
Mistral-Small-24B,heldout,det_error,NC_4x4_det_1384,-,10.2500,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_error,NC_4x4_det_1476,-,3.8750,1,38,40,0.974359,1
Mistral-Small-24B,heldout,det_error,NC_4x4_det_0903,+,2.8750,1,37,40,0.948718,1
Mistral-Small-24B,heldout,det_error,NC_4x4_det_220,+,3.2500,1,32,40,0.820513,1
Mistral-Small-24B,heldout,det_error,C_4x4_det_011,-,-3.1250,0,11,40,0.282051,0
Mistral-Small-24B,heldout,det_error,NC_4x4_det_008,-,-2.2500,0,13,40,0.333333,0
Mistral-Small-24B,heldout,det_error,NC_4x4_det_377,-,-1.6250,0,13,40,0.333333,0
Mistral-Small-24B,heldout,det_error,NC_4x4_det_1812,-,-7.6250,0,10,40,0.256410,0
Mistral-Small-24B,heldout,det_error,NC_4x4_det_1863,-,4.7500,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_error,NC_4x4_det_756,-,4.8125,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_error,NC_4x4_det_636,-,-1.6250,0,10,40,0.256410,0
Mistral-Small-24B,heldout,det_error,NC_4x4_det_1190,-,10.2500,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_error,NC_4x4_det_1956,-,6.6875,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_error,NC_4x4_det_002,-,-2.7500,0,10,40,0.256410,0
Mistral-Small-24B,heldout,det_error,NC_4x4_det_291,-,-1.5000,0,10,40,0.256410,0
Mistral-Small-24B,heldout,det_error,NC_4x4_det_1320,-,1.8750,0,10,40,0.256410,0
Mistral-Small-24B,heldout,det_error,NC_4x4_det_422,-,4.5000,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_error,NC_4x4_det_1725,+,5.7500,1,37,40,0.948718,1
Mistral-Small-24B,heldout,det_error,NC_4x4_det_1769,+,2.8750,1,32,40,0.820513,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_0948,-,9.1250,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1198,-,8.1250,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1809,-,7.1250,1,38,40,0.974359,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1207,-,7.5625,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_154,-,7.3125,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1915,-,7.2500,1,38,40,0.974359,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1242,-,7.3125,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1511,-,7.1250,1,38,40,0.974359,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_0980,+,6.0000,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1233,-,6.0000,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1510,-,-4.2500,0,10,40,0.256410,0
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1059,+,6.8750,1,32,40,0.820513,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_248,-,16.3125,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_710,-,-4.5000,0,11,40,0.282051,0
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_093,-,6.7500,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1707,-,7.1875,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1577,-,7.5000,1,38,40,0.974359,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_626,-,6.0312,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1027,-,6.5000,1,38,40,0.974359,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_123,-,-3.8750,0,11,40,0.282051,0
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_449,+,7.8750,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_715,-,6.8750,1,38,40,0.974359,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1629,+,9.0000,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_122,-,1.6250,0,38,40,0.974359,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1980,-,8.5625,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1699,-,12.6250,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_212,-,6.2812,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1834,+,3.3750,1,38,40,0.974359,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1736,+,1.6250,0,26,40,0.666667,0
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_696,-,7.9375,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_794,-,4.1250,1,38,40,0.974359,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1598,-,-1.5000,0,15,40,0.384615,0
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1005,-,8.3750,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1124,+,9.8750,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1591,+,11.6250,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1746,-,-3.2500,0,10,40,0.256410,0
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1890,+,7.1250,1,32,40,0.820513,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1057,-,7.0000,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_241,-,4.8750,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_486,+,8.6250,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_366,+,8.3750,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1827,-,-4.2500,0,10,40,0.256410,0
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1296,-,7.8438,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_590,-,-3.8750,0,10,40,0.256410,0
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1170,+,6.8750,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1498,+,14.3750,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_648,-,3.0000,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_544,-,8.9062,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_392,-,2.3750,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1425,+,7.1250,1,32,40,0.820513,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_600,-,7.3750,1,38,40,0.974359,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_689,-,9.6250,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1649,+,9.2500,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1686,-,4.6250,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1878,+,6.6250,1,32,40,0.820513,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1418,-,6.5000,1,38,40,0.974359,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_500,-,8.4375,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_0966,-,7.3750,1,38,40,0.974359,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_319,+,4.1250,1,32,40,0.820513,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_227,-,12.5000,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_493,-,7.2500,1,38,40,0.974359,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1055,-,-3.5000,0,11,40,0.282051,0
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1871,-,4.1250,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1034,-,6.5625,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_331,-,3.9062,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1991,-,5.5938,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1644,+,8.0000,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1282,+,-0.3750,0,12,40,0.307692,0
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1826,-,9.0938,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1818,+,7.5000,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1745,-,-3.6250,0,10,40,0.256410,0
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_0937,-,5.7188,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_237,-,7.3750,1,38,40,0.974359,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1640,-,6.8125,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1513,-,7.0000,1,38,40,0.974359,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_342,-,7.5000,1,38,40,0.974359,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_185,-,1.0312,0,10,40,0.256410,0
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_509,-,4.5000,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1618,-,-4.1250,0,11,40,0.282051,0
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1689,-,7.1250,1,38,40,0.974359,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_676,-,6.5625,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1464,-,4.0547,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_194,-,8.4375,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1193,+,14.8750,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1759,+,7.3750,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1518,-,4.0000,1,36,40,0.923077,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1750,-,6.2500,1,38,40,0.974359,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_787,-,6.9375,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1349,-,8.6875,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_140,+,2.7500,1,32,40,0.820513,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1553,+,5.7500,1,38,40,0.974359,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_106,-,10.2500,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_666,-,6.1250,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1160,+,3.2500,1,32,40,0.820513,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1371,-,-3.7500,0,10,40,0.256410,0
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1294,-,6.8750,1,38,40,0.974359,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1177,+,5.8750,1,37,40,0.948718,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_258,-,2.5000,1,34,40,0.871795,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_382,-,6.7500,1,38,40,0.974359,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1357,+,8.2500,1,38,40,0.974359,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_703,+,11.3750,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_692,-,6.2188,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_0956,-,-0.7500,0,5,40,0.128205,0
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_272,-,7.2500,1,38,40,0.974359,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_0962,-,6.8750,1,38,40,0.974359,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1509,-,-3.6250,0,10,40,0.256410,0
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_378,-,7.2500,1,38,40,0.974359,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1182,-,8.4688,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1758,-,8.0625,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1743,-,3.5000,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_506,-,7.9844,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1341,+,7.6250,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_365,-,8.0000,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_771,-,-3.6250,0,11,40,0.282051,0
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_436,+,9.1250,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_593,-,3.8750,1,38,40,0.974359,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1158,-,2.7812,1,35,40,0.897436,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_0928,-,2.0000,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1964,-,7.1250,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_758,+,8.8750,1,37,40,0.948718,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_473,+,8.7500,1,39,40,1.000000,1
Mistral-Small-24B,heldout,det_correct,NC_4x4_det_1058,-,6.7500,1,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n10_b53,-,1.5000,0,37,40,0.948718,1
Mistral-Small-24B,heldout,ibp_error,ibp_pts_n12_b16,-,-1.8750,0,11,40,0.282051,0
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n5_b157,-,4.2500,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n13_b45,-,0.6250,0,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n5_b71,-,3.8750,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n13_b103,-,0.0000,0,7,40,0.179487,0
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n7_b271,-,1.1250,0,11,40,0.282051,0
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n7_b61,-,3.6250,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n7_b71,-,2.5000,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_error,ibp_pts_n7_b33,-,-4.5000,0,1,40,0.025641,0
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n9_b23,-,2.7500,1,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n7_b281,-,7.5000,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n10_b163,-,-0.7500,0,7,40,0.179487,0
Mistral-Small-24B,heldout,ibp_error,ibp_pts_n12_b61,-,0.5000,0,11,40,0.282051,0
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n13_b127,-,-0.1250,0,7,40,0.179487,0
Mistral-Small-24B,heldout,ibp_error,ibp_pts_n7_b83,-,4.2500,1,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n7_b137,-,4.5000,1,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n7_b131,-,10.0625,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n16_b137,-,-0.1250,0,7,40,0.179487,0
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n13_b107,+,1.3750,0,29,40,0.743590,0
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n5_b137,-,4.1250,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_error,ibp_pts_n15_b127,-,0.3750,0,11,40,0.282051,0
Mistral-Small-24B,heldout,ibp_error,ibp_pts_n13_b18,-,1.6250,0,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n7_b241,-,3.7500,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n11_b223,+,6.5000,1,26,40,0.666667,0
Mistral-Small-24B,heldout,ibp_error,ibp_pts_n13_b103,-,0.3750,0,11,40,0.282051,0
Mistral-Small-24B,heldout,ibp_error,ibp_pts_n7_b61,-,-3.7500,0,1,40,0.025641,0
Mistral-Small-24B,heldout,ibp_error,ibp_pts_n5_b191,-,-7.1250,0,1,40,0.025641,0
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n15_b67,-,-0.1250,0,37,40,0.948718,1
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n7_b227,-,2.3750,1,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_error,ibp_pts_n14_b101,-,1.7500,0,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_error,ibp_pts_n10_b197,+,-1.0000,0,28,40,0.717949,0
Mistral-Small-24B,heldout,ibp_error,ibp_pts_n13_b7,-,1.1250,0,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n5_b191,-,4.7500,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n16_b51,-,2.2500,1,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_error,ibp_pts_n8_b283,-,-0.5000,0,9,40,0.230769,0
Mistral-Small-24B,heldout,ibp_error,ibp_pts_n8_b97,-,1.1250,0,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n5_b113,-,3.5000,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_error,ibp_pts_n11_b109,-,15.3750,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_error,ibp_pts_n14_b16,-,0.1250,0,9,40,0.230769,0
Mistral-Small-24B,heldout,ibp_error,ibp_pts_n12_b53,+,-0.7500,0,27,40,0.692308,0
Mistral-Small-24B,heldout,ibp_error,ibp_pts_n7_b229,+,1.8750,0,29,40,0.743590,0
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n7_b277,-,3.3750,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n7_b257,-,2.8750,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_error,ibp_pts_n15_b61,-,0.6250,0,11,40,0.282051,0
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n15_b131,-,2.7500,1,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n7_b167,-,4.7500,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_error,ibp_pts_n12_b79,-,2.0000,1,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n5_b229,-,4.1250,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_error,ibp_pts_n16_b89,-,2.8750,1,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n5_b109,-,2.0000,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_error,ibp_pts_n12_b73,-,3.3750,1,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n16_b43,-,-0.6250,0,7,40,0.179487,0
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n5_b131,-,4.7500,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n13_b67,-,-0.5000,0,7,40,0.179487,0
Mistral-Small-24B,heldout,ibp_error,ibp_pts_n14_b113,-,-0.1250,0,11,40,0.282051,0
Mistral-Small-24B,heldout,ibp_error,ibp_pts_n11_b97,+,-0.6250,0,20,40,0.512821,0
Mistral-Small-24B,heldout,ibp_error,ibp_pts_n13_b23,-,1.8750,0,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_error,ibp_pts_n10_b7,-,3.0000,1,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n13_b29,-,2.2500,1,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_error,ibp_pts_n8_b19,-,1.6250,0,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n16_b127,-,-0.1250,0,7,40,0.179487,0
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n13_b33,-,1.8750,0,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_error,ibp_pts_n10_b11,+,3.7500,1,26,40,0.666667,0
Mistral-Small-24B,heldout,ibp_error,ibp_pts_n3_b10,+,-0.7500,0,26,40,0.666667,0
Mistral-Small-24B,heldout,ibp_error,ibp_pts_n11_b179,-,-0.6250,0,15,40,0.384615,0
Mistral-Small-24B,heldout,ibp_error,ibp_pts_n8_b307,-,1.2500,0,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_error,ibp_pts_n15_b25,+,-1.7500,0,27,40,0.692308,0
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n13_b25,+,1.6250,0,26,40,0.666667,0
Mistral-Small-24B,heldout,ibp_error,ibp_ptc_n12_b7,+,2.1250,1,28,40,0.717949,0
Mistral-Small-24B,heldout,ibp_correct,ibp_pts_n2_b4,-,11.3125,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_correct,ibp_pts_n1_b10,-,11.8125,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_correct,ibp_ptc_n12_b79,-,12.6250,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_correct,ibp_pts_n2_b8,-,6.8750,1,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_correct,ibp_pts_n1_b4,-,12.5625,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_correct,ibp_pts_n1_b6,+,11.7500,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_correct,ibp_pts_n2_b9,-,0.7500,0,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_correct,ibp_pts_n1_b12,+,12.0000,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_correct,ibp_ptc_n12_b71,+,1.6250,0,36,40,0.923077,1
Mistral-Small-24B,heldout,ibp_correct,ibp_ptc_n12_b73,+,1.1250,0,28,40,0.717949,0
Mistral-Small-24B,heldout,ibp_correct,ibp_ptc_n2_b14,-,14.3750,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_correct,ibp_ptc_n5_b61,+,6.0000,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_correct,ibp_pts_n7_b103,-,9.8750,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_correct,ibp_ptc_n8_b281,+,6.7500,1,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_correct,ibp_pts_n11_b67,+,12.4375,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_correct,ibp_ptc_n5_b223,+,5.8750,1,32,40,0.820513,1
Mistral-Small-24B,heldout,ibp_correct,ibp_pts_n5_b73,+,7.6250,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_correct,ibp_ptc_n0_b2,+,7.6250,1,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_correct,ibp_pts_n7_b181,+,5.6250,1,29,40,0.743590,0
Mistral-Small-24B,heldout,ibp_correct,ibp_ptc_n5_b97,+,7.5000,1,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_correct,ibp_ptc_n8_b73,-,10.1250,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_correct,ibp_pts_n5_b173,+,10.2500,1,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_correct,ibp_pts_n7_b107,+,9.8750,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_correct,ibp_pts_n5_b227,-,7.6250,1,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_correct,ibp_ptc_n6_b10,-,10.7500,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_correct,ibp_ptc_n10_b73,-,5.5000,1,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_correct,ibp_pts_n5_b127,+,9.2500,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_correct,ibp_ptc_n7_b263,-,11.6875,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_correct,ibp_ptc_n6_b12,-,10.5000,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_correct,ibp_ptc_n8_b173,+,10.3750,1,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_correct,ibp_ptc_n10_b233,-,8.2500,1,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_correct,ibp_ptc_n4_b5,+,7.2500,1,29,40,0.743590,0
Mistral-Small-24B,heldout,ibp_correct,ibp_ptc_n8_b59,+,5.5000,1,32,40,0.820513,1
Mistral-Small-24B,heldout,ibp_correct,ibp_ptc_n7_b173,-,9.5000,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_correct,ibp_pts_n10_b223,-,11.5625,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_correct,ibp_ptc_n4_b11,-,8.8750,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_correct,ibp_ptc_n5_b193,-,6.2500,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_correct,ibp_ptc_n3_b2,-,5.7500,1,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_correct,ibp_ptc_n10_b61,-,8.3750,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_correct,ibp_ptc_n8_b7,-,5.3750,1,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_correct,ibp_pts_n5_b101,-,16.6250,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_correct,ibp_ptc_n5_b101,+,6.6250,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_correct,ibp_pts_n7_b233,-,6.2500,1,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_correct,ibp_pts_n11_b89,-,8.2500,1,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_correct,ibp_ptc_n7_b13,-,2.0625,1,36,40,0.923077,1
Mistral-Small-24B,heldout,ibp_correct,ibp_ptc_n5_b29,-,7.0625,1,39,40,1.000000,1
Mistral-Small-24B,heldout,ibp_correct,ibp_ptc_n8_b311,+,9.0000,1,38,40,0.974359,1
Mistral-Small-24B,heldout,ibp_correct,ibp_ptc_n7_b109,+,11.0000,1,38,40,0.974359,1
